prot_1 prot_2 force
RubxylTOPb_T_B BaccerTOPb_M_B 21 
RubxylTOPb_T_B BaccerTOPc_M_B 21 
RubxylTOPb_T_B BacfraTOPb_M_B 21 
RubxylTOPb_T_B BacfraTOPc_M_B 21 
RubxylTOPb_T_B BacsubTOPa_M_B 21 
RubxylTOPb_T_B CloperTOPc_M_B 21 
RubxylTOPb_T_B CupnecTOPz_X_B 21 
RubxylTOPb_T_B DespsyTOPz_P_B 21 
RubxylTOPb_T_B DyaferTOPa_M_B 21 
RubxylTOPb_T_B FibsucTOPa_M_B 21 
RubxylTOPb_T_B FibsucTOPb_M_B 21 
RubxylTOPb_T_B FusnucTOPb_M_B 21 
RubxylTOPb_T_B GeotheTOPb_T_B 21 
RubxylTOPb_T_B GeotheTOPc_T_B 21 
RubxylTOPb_T_B LismonTOPa_M_B 21 
RubxylTOPb_T_B Magsp.TOPa_X_B 21 
RubxylTOPb_T_B MetcupTOPz_X_A 21 
RubxylTOPb_T_B MetinfTOPz_T_B 21 
RubxylTOPb_T_B MetkanTOPz_T_A 21 
RubxylTOPb_T_B MetsedTOPz_T_A 21 
RubxylTOPb_T_B NiteutTOPa_X_B 21 
RubxylTOPb_T_B NiteutTOPb_X_B 21 
RubxylTOPb_T_B OpiterTOPa_M_B 21 
RubxylTOPb_T_B OpiterTOPb_M_B 21 
RubxylTOPb_T_B PedhepTOPa_M_B 21 
RubxylTOPb_T_B PorginTOPb_M_B 21 
RubxylTOPb_T_B PorginTOPc_M_B 21 
SaccerTOPz_M_E ArathaTOPb_M_E 21 
SaccerTOPz_M_E ArathaTOPc_M_E 21 
SaccerTOPz_M_E CaeeleTOPz_M_E 21 
SaccerTOPz_M_E CanalbTOPz_M_E 19 
SaccerTOPz_M_E CloperTOPd_M_B 19 
SaccerTOPz_M_E CryneoTOPz_M_E 21 
SaccerTOPz_M_E DaucarTOPz_M_E 19 
SaccerTOPz_M_E DicdisTOPa_M_E 21 
SaccerTOPz_M_E DicdisTOPb_M_E 19 
SaccerTOPz_M_E DromelTOPa_M_E 21 
SaccerTOPz_M_E DromelTOPb_M_E 21 
SaccerTOPz_M_E EnccunTOPz_M_E 21 
SaccerTOPz_M_E GalgalTOPz_M_E 21 
SaccerTOPz_M_E HomsapTOPa_M_E 21 
SaccerTOPz_M_E LeibraTOPb_M_E 18 
SaccerTOPz_M_E LeibraTOPc_M_E 16 
SaccerTOPz_M_E LeiinfTOPb_M_E 18 
SaccerTOPz_M_E LeiinfTOPc_M_E 16 
SaccerTOPz_M_E LeimajTOPa_M_E 18 
SaccerTOPz_M_E LeimajTOPb_M_E 16 
SaccerTOPz_M_E MusmusTOPa_M_E 21 
SaccerTOPz_M_E PlafalTOPz_M_E 21 
SalchoTOPa_X_B AersalTOPa_M_B 21 
SalchoTOPa_X_B AlcborTOPz_M_B 21 
SalchoTOPa_X_B EsccolTOPa_M_B 21 
SalchoTOPa_X_B HaeinfTOPa_M_B 21 
SalchoTOPa_X_B PseaerTOPz_M_B 21 
SalchoTOPa_X_B PsefluTOPa_M_B 21 
SalchoTOPb_X_B EsccolTOPb_M_B 21 
SalchoTOPb_X_B HaeinfTOPb_M_B 21 
SalrubTOPz_M_B AcamarTOPb_M_B 21 
SalrubTOPz_M_B AcicelTOPz_T_B 20 
SalrubTOPz_M_B AciferTOPz_T_B 20 
SalrubTOPz_M_B ArtplaTOPz_M_B 21 
SalrubTOPz_M_B CordipTOPz_M_B 20 
SalrubTOPz_M_B Cyasp.TOPa_M_B 21 
SalrubTOPz_M_B DeigeoTOPz_M_B 20 
SalrubTOPz_M_B DeiradTOPz_M_B 20 
SalrubTOPz_M_B KinradTOPz_M_B 20 
SalrubTOPz_M_B MicaerTOPz_M_B 21 
SalrubTOPz_M_B MyctubTOPz_M_B 20 
SalrubTOPz_M_B Nossp.TOPa_M_B 21 
SalrubTOPz_M_B PirstaTOPz_M_B 20 
SalrubTOPz_M_B PromarTOPz_M_B 21 
SalrubTOPz_M_B RhobalTOPz_M_B 21 
SaltypTOPa_M_B AersalTOPa_M_B 21 
SaltypTOPa_M_B AlcborTOPz_M_B 21 
SaltypTOPa_M_B EsccolTOPa_M_B 21 
SaltypTOPa_M_B HaeinfTOPa_M_B 21 
SaltypTOPa_M_B PseaerTOPz_M_B 21 
SaltypTOPa_M_B PsefluTOPa_M_B 21 
SaltypTOPa_M_B SalchoTOPa_X_B 21 
SaltypTOPb_M_B EsccolTOPb_M_B 21 
SaltypTOPb_M_B HaeinfTOPb_M_B 21 
SaltypTOPb_M_B SalchoTOPb_X_B 21 
SelT1z_M_B_Cc AcamarTOPb_M_B 21 
SelT1z_M_B_Cc AcicelTOPz_T_B 20 
SelT1z_M_B_Cc AciferTOPz_T_B 20 
SelT1z_M_B_Cc ArtplaTOPz_M_B 21 
SelT1z_M_B_Cc CordipTOPz_M_B 20 
SelT1z_M_B_Cc Cyasp.TOPa_M_B 21 
SelT1z_M_B_Cc DeigeoTOPz_M_B 20 
SelT1z_M_B_Cc DeiradTOPz_M_B 20 
SelT1z_M_B_Cc KinradTOPz_M_B 20 
SelT1z_M_B_Cc MicaerTOPz_M_B 21 
SelT1z_M_B_Cc MyctubTOPz_M_B 20 
SelT1z_M_B_Cc Nossp.TOPa_M_B 21 
SelT1z_M_B_Cc PirstaTOPz_M_B 20 
SelT1z_M_B_Cc PromarTOPz_M_B 21 
SelT1z_M_B_Cc RhobalTOPz_M_B 21 
SelT1z_M_B_Cc SalrubTOPz_M_B 21 
ShebalTOPa_H_B AersalTOPa_M_B 21 
ShebalTOPa_H_B AlcborTOPz_M_B 21 
ShebalTOPa_H_B EsccolTOPa_M_B 21 
ShebalTOPa_H_B HaeinfTOPa_M_B 21 
ShebalTOPa_H_B PseaerTOPz_M_B 21 
ShebalTOPa_H_B PsefluTOPa_M_B 21 
ShebalTOPa_H_B SalchoTOPa_X_B 21 
ShebalTOPa_H_B SaltypTOPa_M_B 21 
ShebalTOPb_H_B AciferTOPb_M_B 21 
ShebalTOPb_H_B AciferTOPc_M_B 21 
ShebalTOPb_H_B AersalTOPb_M_B 21 
ShebalTOPb_H_B AkkmucTOPz_M_B 21 
ShebalTOPb_H_B AroaroTOPa_M_B 21 
ShebalTOPb_H_B AroaroTOPb_M_B 21 
ShebalTOPb_H_B AtoparTOPz_M_B 21 
ShebalTOPb_H_B BacantTOPb_M_B 21 
ShebalTOPb_H_B BacantTOPc_M_B 21 
ShebalTOPb_H_B BaccerTOPb_M_B 21 
ShebalTOPb_H_B BaccerTOPc_M_B 21 
ShebalTOPb_H_B BacfraTOPb_M_B 21 
ShebalTOPb_H_B BacfraTOPc_M_B 21 
ShebalTOPb_H_B BacsubTOPa_M_B 21 
ShebalTOPb_H_B CloperTOPc_M_B 21 
ShebalTOPb_H_B CupnecTOPz_X_B 21 
ShebalTOPb_H_B DespsyTOPz_P_B 21 
ShebalTOPb_H_B DyaferTOPa_M_B 21 
ShebalTOPb_H_B FibsucTOPa_M_B 21 
ShebalTOPb_H_B FibsucTOPb_M_B 21 
ShebalTOPb_H_B FusnucTOPb_M_B 21 
ShebalTOPb_H_B GeotheTOPb_T_B 21 
ShebalTOPb_H_B GeotheTOPc_T_B 21 
ShebalTOPb_H_B LismonTOPa_M_B 21 
ShebalTOPb_H_B Magsp.TOPa_X_B 21 
ShebalTOPb_H_B MetcupTOPz_X_A 21 
ShebalTOPb_H_B MetinfTOPz_T_B 21 
ShebalTOPb_H_B MetkanTOPz_T_A 21 
ShebalTOPb_H_B MetsedTOPz_T_A 21 
ShebalTOPb_H_B NiteutTOPa_X_B 21 
ShebalTOPb_H_B NiteutTOPb_X_B 21 
ShebalTOPb_H_B OpiterTOPa_M_B 21 
ShebalTOPb_H_B OpiterTOPb_M_B 21 
ShebalTOPb_H_B PedhepTOPa_M_B 21 
ShebalTOPb_H_B PorginTOPb_M_B 21 
ShebalTOPb_H_B PorginTOPc_M_B 21 
ShebalTOPb_H_B RubxylTOPb_T_B 21 
ShiboyTOPa_M_B AersalTOPa_M_B 21 
ShiboyTOPa_M_B AlcborTOPz_M_B 21 
ShiboyTOPa_M_B EsccolTOPa_M_B 21 
ShiboyTOPa_M_B HaeinfTOPa_M_B 21 
ShiboyTOPa_M_B PseaerTOPz_M_B 21 
ShiboyTOPa_M_B PsefluTOPa_M_B 21 
ShiboyTOPa_M_B SalchoTOPa_X_B 21 
ShiboyTOPa_M_B SaltypTOPa_M_B 21 
ShiboyTOPa_M_B ShebalTOPa_H_B 21 
ShiboyTOPb_M_B EsccolTOPb_M_B 21 
ShiboyTOPb_M_B HaeinfTOPb_M_B 21 
ShiboyTOPb_M_B SalchoTOPb_X_B 21 
ShiboyTOPb_M_B SaltypTOPb_M_B 21 
SidlitTOPz_M_B AcicapTOPz_M_B 20 
SidlitTOPz_M_B AciferTOPa_M_B 21 
SidlitTOPz_M_B AmicolTOPz_M_B 20 
SidlitTOPz_M_B AnathmTOPz_X_B 21 
SidlitTOPz_M_B AquaeoTOPz_T_B 20 
SidlitTOPz_M_B BacfraTOPa_M_B 20 
SidlitTOPz_M_B BarbacTOPz_M_B 21 
SidlitTOPz_M_B BruaboTOPz_M_B 21 
SidlitTOPz_M_B CalsacTOPz_T_B 20 
SidlitTOPz_M_B CamjejTOPz_M_B 20 
SidlitTOPz_M_B CammedTOPz_T_B 20 
SidlitTOPz_M_B ChlaurTOPz_T_B 21 
SidlitTOPz_M_B ChllimTOPz_M_B 20 
SidlitTOPz_M_B ChlpneTOPz_X_B 20 
SidlitTOPz_M_B ChrvioTOPz_M_B 21 
SidlitTOPz_M_B CoxburTOPz_M_B 21 
SidlitTOPz_M_B DehlykTOPz_M_B 21 
SidlitTOPz_M_B Dehsp.TOPz_M_B 21 
SidlitTOPz_M_B DenaceTOPz_M_B 20 
SidlitTOPz_M_B DesindTOPz_X_B 20 
SidlitTOPz_M_B DesvulTOPz_M_B 20 
SidlitTOPz_M_B DicnodTOPz_M_B 21 
SidlitTOPz_M_B DictheTOPz_T_B 21 
SidlitTOPz_M_B DyaferTOPb_M_B 20 
SidlitTOPz_M_B EluminTOPz_M_B 20 
SidlitTOPz_M_B EryrhuTOPz_M_B 20 
SidlitTOPz_M_B FratulTOPz_M_B 21 
SidlitTOPz_M_B FusnucTOPa_M_B 20 
SidlitTOPz_M_B GemaurTOPz_M_B 20 
SidlitTOPz_M_B GeosulTOPz_M_B 21 
SidlitTOPz_M_B GlovioTOPa_M_B 20 
SidlitTOPz_M_B GlovioTOPb_M_B 17 
SidlitTOPz_M_B GraforTOPz_M_B 20 
SidlitTOPz_M_B HaloreTOPz_T_B 20 
SidlitTOPz_M_B HelpylTOPb_M_B 20 
SidlitTOPz_M_B HeraurTOPz_M_B 21 
SidlitTOPz_M_B LegpneTOPz_M_B 21 
SidlitTOPz_M_B MagmagTOPz_M_B 21 
SidlitTOPz_M_B Magsp.TOPb_X_B 21 
SidlitTOPz_M_B MetcapTOPz_T_B 21 
SidlitTOPz_M_B Metsp.TOPz_X_B 21 
SidlitTOPz_M_B NauproTOPz_M_B 20 
SidlitTOPz_M_B NeigonTOPz_M_B 21 
SidlitTOPz_M_B NeimenTOPz_M_B 21 
SidlitTOPz_M_B Nitsp.TOPz_T_B 20 
SidlitTOPz_M_B NitwatTOPz_X_B 21 
SidlitTOPz_M_B ParberTOPz_M_B 21 
SidlitTOPz_M_B PedhepTOPb_M_B 20 
SidlitTOPz_M_B PhezucTOPz_M_B 21 
SidlitTOPz_M_B PolgilTOPz_X_B 21 
SidlitTOPz_M_B PorginTOPa_M_B 20 
SidlitTOPz_M_B PsyarcTOPz_P_B 20 
SidlitTOPz_M_B RicproTOPz_M_B 21 
SidlitTOPz_M_B RicricTOPz_M_B 21 
SidlitTOPz_M_B RosdenTOPz_M_B 21 
SphtheTOPz_X_B AcicapTOPz_M_B 20 
SphtheTOPz_X_B AciferTOPa_M_B 20 
SphtheTOPz_X_B AmicolTOPz_M_B 20 
SphtheTOPz_X_B AnathmTOPz_X_B 20 
SphtheTOPz_X_B AquaeoTOPz_T_B 20 
SphtheTOPz_X_B BacantTOPa_M_B 16 
SphtheTOPz_X_B BaccerTOPa_M_B 16 
SphtheTOPz_X_B BacfraTOPa_M_B 20 
SphtheTOPz_X_B BacsubTOPb_M_B 16 
SphtheTOPz_X_B BarbacTOPz_M_B 20 
SphtheTOPz_X_B BruaboTOPz_M_B 20 
SphtheTOPz_X_B CalsacTOPz_T_B 21 
SphtheTOPz_X_B CamjejTOPz_M_B 20 
SphtheTOPz_X_B CammedTOPz_T_B 20 
SphtheTOPz_X_B ChlaurTOPz_T_B 20 
SphtheTOPz_X_B ChllimTOPz_M_B 20 
SphtheTOPz_X_B ChlpneTOPz_X_B 20 
SphtheTOPz_X_B ChrvioTOPz_M_B 20 
SphtheTOPz_X_B CloperTOPb_M_B 16 
SphtheTOPz_X_B ClotheTOPz_T_B 16 
SphtheTOPz_X_B CoxburTOPz_M_B 20 
SphtheTOPz_X_B DehlykTOPz_M_B 20 
SphtheTOPz_X_B Dehsp.TOPz_M_B 20 
SphtheTOPz_X_B DenaceTOPz_M_B 20 
SphtheTOPz_X_B DesindTOPz_X_B 21 
SphtheTOPz_X_B DesvulTOPz_M_B 20 
SphtheTOPz_X_B DicnodTOPz_M_B 20 
SphtheTOPz_X_B DictheTOPz_T_B 20 
SphtheTOPz_X_B DyaferTOPb_M_B 20 
SphtheTOPz_X_B EluminTOPz_M_B 20 
SphtheTOPz_X_B EryrhuTOPz_M_B 20 
SphtheTOPz_X_B FratulTOPz_M_B 20 
SphtheTOPz_X_B FusnucTOPa_M_B 20 
SphtheTOPz_X_B GemaurTOPz_M_B 20 
SphtheTOPz_X_B GeosulTOPz_M_B 20 
SphtheTOPz_X_B GeotheTOPa_T_B 16 
SphtheTOPz_X_B GlovioTOPa_M_B 20 
SphtheTOPz_X_B GlovioTOPb_M_B 17 
SphtheTOPz_X_B GraforTOPz_M_B 20 
SphtheTOPz_X_B HaloreTOPz_T_B 21 
SphtheTOPz_X_B HelpylTOPb_M_B 20 
SphtheTOPz_X_B HeraurTOPz_M_B 20 
SphtheTOPz_X_B LacaciTOPz_M_B 16 
SphtheTOPz_X_B LegpneTOPz_M_B 20 
SphtheTOPz_X_B LismonTOPb_M_B 16 
SphtheTOPz_X_B MagmagTOPz_M_B 20 
SphtheTOPz_X_B Magsp.TOPb_X_B 20 
SphtheTOPz_X_B MetcapTOPz_T_B 20 
SphtheTOPz_X_B Metsp.TOPz_X_B 20 
SphtheTOPz_X_B NattheTOPz_T_B 16 
SphtheTOPz_X_B NauproTOPz_M_B 20 
SphtheTOPz_X_B NeigonTOPz_M_B 20 
SphtheTOPz_X_B NeimenTOPz_M_B 20 
SphtheTOPz_X_B Nitsp.TOPz_T_B 20 
SphtheTOPz_X_B NitwatTOPz_X_B 20 
SphtheTOPz_X_B ParberTOPz_M_B 20 
SphtheTOPz_X_B PedhepTOPb_M_B 20 
SphtheTOPz_X_B PhezucTOPz_M_B 20 
SphtheTOPz_X_B PolgilTOPz_X_B 20 
SphtheTOPz_X_B PorginTOPa_M_B 20 
SphtheTOPz_X_B PsyarcTOPz_P_B 20 
SphtheTOPz_X_B RicproTOPz_M_B 20 
SphtheTOPz_X_B RicricTOPz_M_B 20 
SphtheTOPz_X_B RosdenTOPz_M_B 20 
SphtheTOPz_X_B SidlitTOPz_M_B 20 
StaaurTOPa_M_B BacantTOPa_M_B 21 
StaaurTOPa_M_B BaccerTOPa_M_B 21 
StaaurTOPa_M_B BacsubTOPb_M_B 21 
StaaurTOPa_M_B CalsacTOPz_T_B 16 
StaaurTOPa_M_B CloperTOPb_M_B 21 
StaaurTOPa_M_B ClotheTOPz_T_B 21 
StaaurTOPa_M_B DesindTOPz_X_B 16 
StaaurTOPa_M_B GeotheTOPa_T_B 21 
StaaurTOPa_M_B HaloreTOPz_T_B 16 
StaaurTOPa_M_B LacaciTOPz_M_B 21 
StaaurTOPa_M_B LismonTOPb_M_B 21 
StaaurTOPa_M_B NattheTOPz_T_B 21 
StaaurTOPa_M_B SphtheTOPz_X_B 16 
StaaurTOPb_M_B AciferTOPb_M_B 21 
StaaurTOPb_M_B AciferTOPc_M_B 21 
StaaurTOPb_M_B AersalTOPb_M_B 21 
StaaurTOPb_M_B AkkmucTOPz_M_B 21 
StaaurTOPb_M_B AroaroTOPa_M_B 21 
StaaurTOPb_M_B AroaroTOPb_M_B 21 
StaaurTOPb_M_B AtoparTOPz_M_B 21 
StaaurTOPb_M_B BacantTOPb_M_B 21 
StaaurTOPb_M_B BacantTOPc_M_B 21 
StaaurTOPb_M_B BaccerTOPb_M_B 21 
StaaurTOPb_M_B BaccerTOPc_M_B 21 
StaaurTOPb_M_B BacfraTOPb_M_B 21 
StaaurTOPb_M_B BacfraTOPc_M_B 21 
StaaurTOPb_M_B BacsubTOPa_M_B 21 
StaaurTOPb_M_B CloperTOPc_M_B 21 
StaaurTOPb_M_B CupnecTOPz_X_B 21 
StaaurTOPb_M_B DespsyTOPz_P_B 21 
StaaurTOPb_M_B DyaferTOPa_M_B 21 
StaaurTOPb_M_B FibsucTOPa_M_B 21 
StaaurTOPb_M_B FibsucTOPb_M_B 21 
StaaurTOPb_M_B FusnucTOPb_M_B 21 
StaaurTOPb_M_B GeotheTOPb_T_B 21 
StaaurTOPb_M_B GeotheTOPc_T_B 21 
StaaurTOPb_M_B LismonTOPa_M_B 21 
StaaurTOPb_M_B Magsp.TOPa_X_B 21 
StaaurTOPb_M_B MetcupTOPz_X_A 21 
StaaurTOPb_M_B MetinfTOPz_T_B 21 
StaaurTOPb_M_B MetkanTOPz_T_A 21 
StaaurTOPb_M_B MetsedTOPz_T_A 21 
StaaurTOPb_M_B NiteutTOPa_X_B 21 
StaaurTOPb_M_B NiteutTOPb_X_B 21 
StaaurTOPb_M_B OpiterTOPa_M_B 21 
StaaurTOPb_M_B OpiterTOPb_M_B 21 
StaaurTOPb_M_B PedhepTOPa_M_B 21 
StaaurTOPb_M_B PorginTOPb_M_B 21 
StaaurTOPb_M_B PorginTOPc_M_B 21 
StaaurTOPb_M_B RubxylTOPb_T_B 21 
StaaurTOPb_M_B ShebalTOPb_H_B 21 
StahelRGa_T_A AcamarTOPa_M_B 20 
StahelRGa_T_A AcibooRGz_T_A 21 
StahelRGa_T_A AcihosRGa_X_A 21 
StahelRGa_T_A AcihosRGb_X_A 21 
StahelRGa_T_A AcisacRGz_T_A 21 
StahelRGa_T_A AerperRGa_T_A 21 
StahelRGa_T_A AerperRGb_T_A 21 
StahelRGa_T_A AquaeoRGa_T_B 21 
StahelRGa_T_A AquaeoRGb_T_B 21 
StahelRGa_T_A ArcfulRGz_T_A 21 
StahelRGa_T_A ArcproRGz_T_A 21 
StahelRGa_T_A ArcvenRGz_T_A 21 
StahelRGa_T_A CalmaqRGz_T_A 21 
StahelRGa_T_A CalsacRGz_T_B 21 
StahelRGa_T_A CammedRGz_T_B 21 
StahelRGa_T_A Cyasp.TOPb_M_B 21 
StahelRGa_T_A DeskamRGa_T_A 21 
StahelRGa_T_A DeskamRGb_T_A 21 
StahelRGa_T_A DesmucRGa_T_A 21 
StahelRGa_T_A DesmucRGb_T_A 21 
StahelRGa_T_A DictheRGz_T_B 21 
StahelRGa_T_A FerplaRGz_M_A 21 
StahelRGa_T_A HelpylTOPa_M_B 21 
StahelRGa_T_A HypbutRGa_T_A 21 
StahelRGa_T_A HypbutRGb_T_A 21 
StahelRGa_T_A IgnaggRGa_T_A 21 
StahelRGa_T_A IgnaggRGb_T_A 21 
StahelRGa_T_A IgnhosRGa_T_A 21 
StahelRGa_T_A IgnhosRGb_T_A 21 
StahelRGa_T_A MetcupRGa_X_A 21 
StahelRGa_T_A MetcupRGb_X_A 21 
StahelRGa_T_A MetfeiRGz_T_A 21 
StahelRGa_T_A MetsedRGa_T_A 21 
StahelRGa_T_A MetsedRGb_T_A 21 
StahelRGa_T_A MycpneTOPz_M_B 17 
StahelRGa_T_A NauproRGz_M_B 21 
StahelRGa_T_A NeqRGz_T_A_NN 21 
StahelRGa_T_A Nitsp.RGz_T_B 21 
StahelRGa_T_A Nossp.TOPb_M_B 20 
StahelRGa_T_A PsefluTOPb_M_B 16 
StahelRGa_T_A PyrfumRGa_T_A 21 
StahelRGa_T_A PyrfumRGb_T_A 21 
StahelRGb_T_A AcamarTOPa_M_B 20 
StahelRGb_T_A AcibooRGz_T_A 21 
StahelRGb_T_A AcihosRGa_X_A 21 
StahelRGb_T_A AcihosRGb_X_A 21 
StahelRGb_T_A AcisacRGz_T_A 21 
StahelRGb_T_A AerperRGa_T_A 21 
StahelRGb_T_A AerperRGb_T_A 21 
StahelRGb_T_A AquaeoRGa_T_B 21 
StahelRGb_T_A AquaeoRGb_T_B 21 
StahelRGb_T_A ArcfulRGz_T_A 21 
StahelRGb_T_A ArcproRGz_T_A 21 
StahelRGb_T_A ArcvenRGz_T_A 21 
StahelRGb_T_A CalmaqRGz_T_A 21 
StahelRGb_T_A CalsacRGz_T_B 21 
StahelRGb_T_A CammedRGz_T_B 21 
StahelRGb_T_A Cyasp.TOPb_M_B 21 
StahelRGb_T_A DeskamRGa_T_A 21 
StahelRGb_T_A DeskamRGb_T_A 21 
StahelRGb_T_A DesmucRGa_T_A 21 
StahelRGb_T_A DesmucRGb_T_A 21 
StahelRGb_T_A DictheRGz_T_B 21 
StahelRGb_T_A FerplaRGz_M_A 21 
StahelRGb_T_A HelpylTOPa_M_B 21 
StahelRGb_T_A HypbutRGa_T_A 21 
StahelRGb_T_A HypbutRGb_T_A 21 
StahelRGb_T_A IgnaggRGa_T_A 21 
StahelRGb_T_A IgnaggRGb_T_A 21 
StahelRGb_T_A IgnhosRGa_T_A 21 
StahelRGb_T_A IgnhosRGb_T_A 21 
StahelRGb_T_A MetcupRGa_X_A 21 
StahelRGb_T_A MetcupRGb_X_A 21 
StahelRGb_T_A MetfeiRGz_T_A 21 
StahelRGb_T_A MetsedRGa_T_A 21 
StahelRGb_T_A MetsedRGb_T_A 21 
StahelRGb_T_A MycpneTOPz_M_B 17 
StahelRGb_T_A NauproRGz_M_B 21 
StahelRGb_T_A NeqRGz_T_A_NN 21 
StahelRGb_T_A Nitsp.RGz_T_B 21 
StahelRGb_T_A Nossp.TOPb_M_B 20 
StahelRGb_T_A PsefluTOPb_M_B 16 
StahelRGb_T_A PyrfumRGa_T_A 21 
StahelRGb_T_A PyrfumRGb_T_A 21 
StahelRGb_T_A StahelRGa_T_A 21 
StahelTOPz_T_A AcihosTOPz_X_A 21 
StahelTOPz_T_A AcisacTOPz_T_A 21 
StahelTOPz_T_A AerperTOPz_T_A 21 
StahelTOPz_T_A DeskamTOPz_T_A 21 
StahelTOPz_T_A DesmucTOPz_T_A 21 
StahelTOPz_T_A HypbutTOPz_T_A 21 
StahelTOPz_T_A IgnaggTOPz_T_A 21 
StahelTOPz_T_A IgnhosTOPz_T_A 21 
StahelTOPz_T_A MetfeiTOPz_T_A 19 
StahelTOPz_T_A MetmarTOPz_T_A 19 
StahelTOPz_T_A MetrumTOPz_M_A 19 
StahelTOPz_T_A MetsmiTOPz_M_A 19 
StahelTOPz_T_A Metsp.TOPz_M_A 19 
StahelTOPz_T_A MetstaTOPz_M_A 19 
StahelTOPz_T_A MettheTOPz_X_A 19 
StahelTOPz_T_A NeqT1z_T_A_NN 19 
StahelTOPz_T_A PyrfumTOPz_T_A 21 
StamarRGa_T_A AcamarTOPa_M_B 20 
StamarRGa_T_A AcibooRGz_T_A 21 
StamarRGa_T_A AcihosRGa_X_A 21 
StamarRGa_T_A AcihosRGb_X_A 21 
StamarRGa_T_A AcisacRGz_T_A 21 
StamarRGa_T_A AerperRGa_T_A 21 
StamarRGa_T_A AerperRGb_T_A 21 
StamarRGa_T_A AquaeoRGa_T_B 21 
StamarRGa_T_A AquaeoRGb_T_B 21 
StamarRGa_T_A ArcfulRGz_T_A 21 
StamarRGa_T_A ArcproRGz_T_A 21 
StamarRGa_T_A ArcvenRGz_T_A 21 
StamarRGa_T_A CalmaqRGz_T_A 21 
StamarRGa_T_A CalsacRGz_T_B 21 
StamarRGa_T_A CammedRGz_T_B 21 
StamarRGa_T_A Cyasp.TOPb_M_B 21 
StamarRGa_T_A DeskamRGa_T_A 21 
StamarRGa_T_A DeskamRGb_T_A 21 
StamarRGa_T_A DesmucRGa_T_A 21 
StamarRGa_T_A DesmucRGb_T_A 21 
StamarRGa_T_A DictheRGz_T_B 21 
StamarRGa_T_A FerplaRGz_M_A 21 
StamarRGa_T_A HelpylTOPa_M_B 21 
StamarRGa_T_A HypbutRGa_T_A 21 
StamarRGa_T_A HypbutRGb_T_A 21 
StamarRGa_T_A IgnaggRGa_T_A 21 
StamarRGa_T_A IgnaggRGb_T_A 21 
StamarRGa_T_A IgnhosRGa_T_A 21 
StamarRGa_T_A IgnhosRGb_T_A 21 
StamarRGa_T_A MetcupRGa_X_A 21 
StamarRGa_T_A MetcupRGb_X_A 21 
StamarRGa_T_A MetfeiRGz_T_A 21 
StamarRGa_T_A MetsedRGa_T_A 21 
StamarRGa_T_A MetsedRGb_T_A 21 
StamarRGa_T_A MycpneTOPz_M_B 17 
StamarRGa_T_A NauproRGz_M_B 21 
StamarRGa_T_A NeqRGz_T_A_NN 21 
StamarRGa_T_A Nitsp.RGz_T_B 21 
StamarRGa_T_A Nossp.TOPb_M_B 20 
StamarRGa_T_A PsefluTOPb_M_B 16 
StamarRGa_T_A PyrfumRGa_T_A 21 
StamarRGa_T_A PyrfumRGb_T_A 21 
StamarRGa_T_A StahelRGa_T_A 21 
StamarRGa_T_A StahelRGb_T_A 21 
StamarRGb_T_A AcamarTOPa_M_B 20 
StamarRGb_T_A AcibooRGz_T_A 21 
StamarRGb_T_A AcihosRGa_X_A 21 
StamarRGb_T_A AcihosRGb_X_A 21 
StamarRGb_T_A AcisacRGz_T_A 21 
StamarRGb_T_A AerperRGa_T_A 21 
StamarRGb_T_A AerperRGb_T_A 21 
StamarRGb_T_A AquaeoRGa_T_B 21 
StamarRGb_T_A AquaeoRGb_T_B 21 
StamarRGb_T_A ArcfulRGz_T_A 21 
StamarRGb_T_A ArcproRGz_T_A 21 
StamarRGb_T_A ArcvenRGz_T_A 21 
StamarRGb_T_A CalmaqRGz_T_A 21 
StamarRGb_T_A CalsacRGz_T_B 21 
StamarRGb_T_A CammedRGz_T_B 21 
StamarRGb_T_A Cyasp.TOPb_M_B 21 
StamarRGb_T_A DeskamRGa_T_A 21 
StamarRGb_T_A DeskamRGb_T_A 21 
StamarRGb_T_A DesmucRGa_T_A 21 
StamarRGb_T_A DesmucRGb_T_A 21 
StamarRGb_T_A DictheRGz_T_B 21 
StamarRGb_T_A FerplaRGz_M_A 21 
StamarRGb_T_A HelpylTOPa_M_B 21 
StamarRGb_T_A HypbutRGa_T_A 21 
StamarRGb_T_A HypbutRGb_T_A 21 
StamarRGb_T_A IgnaggRGa_T_A 21 
StamarRGb_T_A IgnaggRGb_T_A 21 
StamarRGb_T_A IgnhosRGa_T_A 21 
StamarRGb_T_A IgnhosRGb_T_A 21 
StamarRGb_T_A MetcupRGa_X_A 21 
StamarRGb_T_A MetcupRGb_X_A 21 
StamarRGb_T_A MetfeiRGz_T_A 21 
StamarRGb_T_A MetsedRGa_T_A 21 
StamarRGb_T_A MetsedRGb_T_A 21 
StamarRGb_T_A MycpneTOPz_M_B 17 
StamarRGb_T_A NauproRGz_M_B 21 
StamarRGb_T_A NeqRGz_T_A_NN 21 
StamarRGb_T_A Nitsp.RGz_T_B 21 
StamarRGb_T_A Nossp.TOPb_M_B 20 
StamarRGb_T_A PsefluTOPb_M_B 16 
StamarRGb_T_A PyrfumRGa_T_A 21 
StamarRGb_T_A PyrfumRGb_T_A 21 
